title,is_clickbait,similarity_score
Quebec takes bold action as Muslim activists blur line between public prayer and protest,True,0.12495782434533553
Delhi govt sends relief material to flood-hit Punjab,True,0.15611161433007242
Sunday Night Football: Baltimore Ravens @ Buffalo Bills Open Live Thread & Game Information,False,0.35639229999036287
Former Blue Bomber jumps into Manitoba Liberal leadership race,True,0.14388052196620688
White House's review of Smithsonian content could reach into classrooms nationwide,False,0.3684799318577813
Australia-China trade gifts in Solomon Islands as Pacific battle gets 'comical',False,0.34955081024929
Burning Man homicide unsolved as witness reportedly recalls chilling encounter,True,0.1971075363789941
Shigeru Ishiba: The 'smile again' Japanese PM who voters frowned on,True,0.07537229696612294
JD Vance Spins Like A Top On Trump's Approval Ratings And The Midterms,True,0.24832326273433553
Interstate greyhound racing supporters target Tasmanian government over ban,False,0.332914797593652
Hungary's Orban predicts chaos if pro-EU party wins next election,True,0.1999738204765214
Erin Patterson prosecution calls for life in prison at today’s sentencing,False,0.44016396627273263
"Great Barrier Reef not in peril, answer Putin’s ‘recalcitrance’ and other commentary",True,0.08704446792504221
"The Morning Show EP Teases How Jennifer Aniston And Reese Witherspoon Come Together In Season 4, And I Wasn't Expecting Wicked To Be Name-Dropped",True,0.0
Weird Times: Who Are the Audience for ‘Spree Killers’?,True,0.0
Tens of thousands march for Palestinians in Belgian capital,True,0.09427171364984961
Tens of thousands march for Palestinians in Belgian capital,True,0.12081074506081595
This Kennedy heir is making moves to take on RFK Jr. in Congress,True,0.10657035539480765
USTA faces heat after muting Trump boos,True,0.22028815056182977
MA Democrat Rep. Ayanna Pressley Joins Fellow ‘Squad’ Member Ilhan Omar in the Millionaire Club,False,0.6366274721808043
Overcoming Anger and Negativity Bias,True,0.26026883495673114
"Kevin Hassett says Fed monetary policy should be ""fully independent"" of presidents",False,0.30868533550899446
Acknowledging violent behavior in women,True,0.0
"After two losses, Alecia's jewellery honours the lives lost.",True,0.12536693798731732
Jacinta Nampijinpa Price saga shows challenge ahead for Liberals,True,0.15611161433007245
Thai tycoon takes office as PM after royal endorsement,True,0.040091870118780897
"Donald Trump at the US Open: A Late Start, Security SNAFUs, and a Decidedly Muted Crowd Response",True,0.06397943637564214
US Open men's final delayed as Donald Trump's arrival prompts massive security measures,False,0.32482762428546
Where states stand in the battle for partisan advantage in US House redistricting maps,True,0.054473055484747984
A decades-long peace vigil outside the White House is dismantled after Trump’s order | CNN Politics,True,0.2815376120070655
"Kennedy Must Go, Say Critics Of All Stripes — MAHA Is A Sham",True,0.13984026135129438
Opinion: The Government's plans to scrap the Triple Lock should be concerning to all citizens,True,0.12735952979479356
Young high-class debutantes decked out in white bridal-like gowns attend annual Queen Charlotte’s Ball,True,0.06489111218323008
New home secretary to host talks on people smuggling in first major job engagement,True,0.0
AEW Collision: Revolutionary Wrestling and Suspicious Storytelling,True,0.161713780662529
Florida Surgeon General admits he didn’t study impact before calling to lift vaccine mandate | CNN Politics,False,0.8037311277734124
"Moms' careers and personal time are hit hard by school drop-off demands, poll finds",True,0.042498032801952176
"26 years after dead MMO was left to rot, YouTuber spends 30 days reviving it through sheer will: ""You reignited a fire that never went out, now it burns brighter than ever,"" devs say",True,0.0
"Jazz, activism, organizing: Podcast & transcript",True,0.1471958747401122
US Senator Rejects the Judeo-Christian Foundation of America,False,0.4484674986814015
"John Burton, Architect of California Democratic Machine, Dies at 92",True,0.17578607839334617
"In Maine, a brewery owner and an oyster farmer hope to upend the establishment and oust Susan Collins from the Senate",True,0.2612007894701992
Hungary's Orban predicts chaos if pro-EU party wins next election,True,0.21858750823965817
Hungary's Orban predicts chaos if pro-EU party wins next election,True,0.15654119637210873
'Will pour acid': TMC leader threatens BJP MLA for calling migrant workers infiltrators,False,0.3597583648139307
How U.S. Politics Killed a Nearly Complete Offshore Wind Farm,True,0.08800922250138646
Carney’s construction plans for ‘nation-building projects’ taking shape,True,0.0
Pope Leo XIV canonizes ‘God’s influencer’ Carlo Acutis as the first millennial saint,True,0.27962491728724437
Ex-RJD MLA makes derogatory remark against Tejashwi's wife,True,0.2923226209553524
Ex-RJD MLA makes derogatory remark against Tejashwi's wife,True,0.2923226209553524
"Ex-RJD MLA calls Tejashwi Yadav’s wife ‘jersey cattle’, triggers row",True,0.2918515433843696
Work together to return to power in 2028: D K Shivakumar tells party cadres,True,0.2221733617139883
Ivan Papanin: Combat Icebreaker That Will Ensure Russia’s Arctic Supremacy,True,0.2038037084651848
"JD Vance Reflects on Faith, Family, and the Future in Sit-Down with Lara Trump",False,0.5919942393447845
Marion County commissioner enters race to unseat Gov. Tina Kotek,True,0.0
"Ohio donors ditch Tim Ryan, pour nearly $220K into Vivek Ramaswamy’s governor bid",False,0.34231170209056666
"The Best Places To Live In The World, Rated By Expats",False,0.34283048964987234
Today’s News in a Nutshell,True,0.0
Gardaí investigate bomb threat to Simon Harris’s home in major security operation,True,0.05325383733705391
Fadli Zon says arts and culture are a unifying force,False,0.49770791001869974
"Multiple bomb threats made against Tánaiste Simon Harris’s home, armed gardaí at scene",True,0.19997001618893184
Kylian Mbappé speaks on Ballon d’Or and Chooses Between Dembélé and Lamine Yamal,True,0.11579384682789404
Black Sex Worker Collective,False,0.4651005455624053
Vance Pushes Back on Left-Wing Claims About Trump’s Health: 'Sometimes He Doesn’t Even Sleep',True,0.23009575785838718
Every Election Is a Change Election Now,True,0.0
What is prepping—and how does it work in Australia?,True,0.0
How India is weaponising immigration control to silence its diaspora,True,0.06997254341808112
Japan’s Prime Minister Ishiba resigns after his party suffered historic defeat in July election,True,0.10611657709472758
"Duckworth: Trump essentially ""declared war"" on Chicago; no ""indications"" of deployment",False,0.3040344055178825
Feeling Like You Both Have Less in Common? Time to Update,True,0.05399650954704321
Failed strategies should be abandoned,True,0.0
Macron’s government is collapsing. Here’s why Ukraine should worry,True,0.0
Japan's Prime Minister Resigns After Conservative Party's Historic Defeat,True,0.04548041254429374
"We Have Never Been Woke, Part 10: Should We Be Woke?",False,0.32123724205498055
Trump Is Normalizing Authoritarianism By Meme — And Dems Keep Taking the Bait,False,0.46877728693279636
Commentary: Health expert's plea to GOP senator regarding RFK Jr.,True,0.13627634143908646
Quote of the Day,True,0.0
Former German Foreign Minister Baerbock starts UN job,True,0.2150703257057707
How to Add WIRED as a Preferred Source on Google (2025),True,0.15976420924144447
How Russia Distorts the Past,True,0.0
"Vance issues midterm warning, says Democrats’ anger could drive 2026 turnout",True,0.12802809697436165
Will UK turmoil sink Labour's hopes at Holyrood?,True,0.1707761131901165
"Film Celebrating Futile, Self-Destructive Palestinian Violence Feted at TIFF",True,0.2937696489345716
University of Galway publishes digital archive of hand-made Long Kesh journals,True,0.05629715757507138
Exchange of the Day,True,0.0
South Korea reaches deal with US to release workers detained after immigration raid,True,0.26964631197845634
11k-Mile 2016 Porsche 911 Carrera GTS Coupe,False,0.35243466531498185
Most EU carmakers on track to meet emission targets: study,False,0.387964083827359
Read Live Updates On The 2025 MTV Video Music Awards,True,0.06744304769296748
metadata-crawler 2509.0.1,True,0.1362763414390864
Europe's electric car industry urges EU not to delay CO2 emission targets,True,0.2061369660682861
23-year-old diagnosed with rare autoimmune disorder after noticing rash on feet,True,0.0
Goodbye summer - get ready for a wet and windy autumn,True,0.061005457719230355
2011 Porsche 911 Carrera GTS Coupe Race Car,False,0.3733810024682476
European Union negotiators coming to Delhi this week to step up FTA talks,True,0.12227384229404012
8k-Mile 2008 Aston Martin V8 Vantage Roadster,False,0.395632562926672
Supercharged 1999 Toyota 4Runner Limited 4WD,True,0.18734938844832097
"South Africa vs Nigeria: ""The pressure is on those trying to catch us,"" says Lyle Foster",True,0.15196455027948047
metadata-crawler added to PyPI,True,0.11521554337793122
metadata-crawler 2509.0.0,True,0.1362763414390864
24k-Mile 2019 Porsche 911 Turbo S Cabriolet,False,0.30210758172120544
Most EU carmakers on track to meet emission targets: study,False,0.387964083827359
'I don't dare go back': BBC visits Cambodian villages caught in Thai border conflict,True,0.10658510262542638
7k-Mile 1988 Ford Thunderbird Turbo Coupe 5-Speed,True,0.2760328833280749
1994 Porsche 968 Coupe 6-Speed,True,0.22822526957808423
Who could replace Ishiba as Japan's prime minister,True,0.22018231982863545
2004 Audi TT Roadster at No Reserve,True,0.24808538248893766
Greta Thunberg's Gaza flotilla arrives in Tunisia,True,0.061005457719230355
Trump Is Taking Credit for Infrastructure Projects Funded by Biden Legislation He Opposed,True,0.15654119637210873
Driven: 2025 Land Rover Defender 110 X,True,0.23212169166781993
Scientists just cracked a 60-million-year-old volcanic mystery,True,0.07299407083749156
Greta Thunberg's Gaza flotilla arrives in Tunisia,True,0.061005457719230355
8 Ottawa neighbourhoods urgently need more trees. Here's where they are,True,0.06261451546913585
WATCH: Teen influencer becomes Catholic Church's 1st millennial saint,True,0.2484582227373677
WATCH: President Trump doubles down on crackdowns in major US cities,True,0.18793320269423805
2015 Mercedes-Benz C400 4MATIC Sport Sedan at No Reserve,True,0.2555852463703905
"No, BBC, Climate Change Isn’t Causing Water Shortages in Scotland",True,0.18435554192630063
One-Family-Owned 2014 Airstream Interstate EXT Lounge,True,0.2400837291338816
Coral reveals the rate of global warming,False,0.4921286240069867
2023 Aston Martin DB11 V12 Coupe,False,0.3554767779546839
Making younger trees age faster could create more homes for wildlife – and it can be done without chainsaws,True,0.15971447858864712
"Sharks now roam the open ocean. But for 200 million years, they only lived near the sea floor",True,0.05355095314996731
New research shows Year 12 students face many pressures – far beyond study and exams,True,0.25520352837983534
"With global powers barred, can Pacific nations find unity at their annual summit?",True,0.05027837469914859
1975 Cadillac Eldorado Convertible at No Reserve,True,0.2999379923098133
Millions of New Yorkers to receive inflation relief checks of up to $400 — these other states offer them too,True,0.15064018498706513
"Sea Levels Not Surging Despite Years of Climate Activists And Corporate Media Freaking Out, Study Finds",False,0.4004375122577766
2017 Mercedes-AMG G63,True,0.2844612365241421
Research: Personalising data can overcome climate change apathy,False,0.4881711745553187
India cautions SCO against misuse of export measures,True,0.22464246505424873
"Global capital turns selective, India stays on the investment map: Hines' Steinbach",True,0.28348710906481744
Where To Look To See What The Job Market Is Really Like,True,0.0
25k-Mile 1987 Chevrolet Corvette Convertible at No Reserve,True,0.18825792690786364
Most Weather Planes Still Rely On Propellers: Here's Why,True,0.18435554192630063
2007 BMW M5 6-Speed,True,0.2844612365241421
Meet the Art-World Power Couple Creating a Design-Lover’s Fantasyland in Spain,True,0.24196144423441646
Microplastics Backlash Threatens Petrochemical Growth,True,0.052663467749195766
